review_id,k,year,score,classification
CD006185,16,2006.0,0.0,Unstable
CD006185,17,2007.0,75.0,Moderate
CD006185,18,2007.0,100.0,Robust
CD006185,19,2007.0,100.0,Robust
CD006185,20,2007.0,100.0,Robust
CD006185,21,2008.0,100.0,Robust
CD006185,22,2008.0,100.0,Robust
CD006185,23,2008.0,100.0,Robust
CD006185,24,2008.0,100.0,Robust
CD006185,25,2008.0,100.0,Robust
CD006185,26,2008.0,100.0,Robust
CD006185,27,2008.0,100.0,Robust
CD006185,28,2008.0,100.0,Robust
CD006185,29,2009.0,100.0,Robust
CD006185,30,2009.0,100.0,Robust
CD006185,31,2009.0,100.0,Robust
CD006185,32,2011.0,100.0,Robust
CD006185,33,2011.0,100.0,Robust
CD006185,34,2011.0,100.0,Robust
CD006185,35,2011.0,100.0,Robust
CD006185,36,2011.0,100.0,Robust
CD006185,37,2012.0,100.0,Robust
CD006185,38,2012.0,100.0,Robust
CD006185,39,2012.0,100.0,Robust
CD006185,40,2015.0,100.0,Robust
CD006185,41,2015.0,100.0,Robust
CD006185,42,2015.0,100.0,Robust
CD006185,43,2016.0,100.0,Robust
CD006185,44,2016.0,100.0,Robust
CD006185,45,2016.0,100.0,Robust
CD006185,46,2016.0,100.0,Robust
CD006185,47,2016.0,100.0,Robust
CD006185,48,2016.0,100.0,Robust
CD006185,49,2016.0,100.0,Robust
CD006185,50,2018.0,100.0,Robust
CD006185,51,2018.0,100.0,Robust
CD006185,52,2018.0,100.0,Robust
CD006185,53,2018.0,100.0,Robust
CD006185,54,2019.0,100.0,Robust
CD006185,55,2019.0,100.0,Robust
CD006185,56,2020.0,100.0,Robust
CD006185,57,2021.0,100.0,Robust
CD006185,58,2021.0,100.0,Robust
CD006185,59,2021.0,100.0,Robust
CD006185,60,2021.0,100.0,Robust
CD006185,61,2021.0,100.0,Robust
CD006185,62,2021.0,100.0,Robust
CD006185,63,2021.0,100.0,Robust
CD006185,64,2021.0,100.0,Robust
CD006185,65,2021.0,100.0,Robust
CD006185,66,2021.0,100.0,Robust
CD006185,67,2022.0,100.0,Robust
CD006185,68,2022.0,100.0,Robust
CD006185,69,2023.0,100.0,Robust
CD006185,70,2023.0,100.0,Robust
CD006185,71,2024.0,100.0,Robust
CD006185,72,2024.0,100.0,Robust
CD006185,73,2024.0,100.0,Robust
CD006185,74,2024.0,100.0,Robust
CD006185,75,2024.0,100.0,Robust
CD006185,76,2024.0,100.0,Robust
CD006185,77,2024.0,100.0,Robust
CD006185,78,2024.0,100.0,Robust
CD006257,3,1994.0,0.0,Unstable
CD006257,4,1995.0,0.0,Unstable
CD006257,5,1995.0,0.0,Unstable
CD006257,6,1996.0,50.0,Fragile
CD006257,7,1996.0,0.0,Unstable
CD006257,8,1996.0,0.0,Unstable
CD006257,9,1998.0,0.0,Unstable
CD006404,3,1996.0,0.0,Unstable
CD006404,4,1996.0,0.0,Unstable
CD006404,5,1996.0,0.0,Unstable
CD006404,6,1996.0,0.0,Unstable
CD006404,7,1996.0,0.0,Unstable
CD006404,8,1998.0,0.0,Unstable
CD006404,9,1998.0,0.0,Unstable
CD006404,10,1998.0,0.0,Unstable
CD006404,11,1998.0,0.0,Unstable
CD006404,12,1998.0,0.0,Unstable
CD006404,13,1998.0,0.0,Unstable
CD006404,14,2010.0,0.0,Unstable
CD006404,15,2010.0,0.0,Unstable
CD006404,16,2010.0,0.0,Unstable
CD006404,17,2010.0,0.0,Unstable
CD006404,18,2010.0,0.0,Unstable
CD006404,19,2011.0,0.0,Unstable
CD006404,20,2011.0,0.0,Unstable
CD006404,21,2011.0,0.0,Unstable
CD006404,22,2011.0,0.0,Unstable
CD006404,23,2011.0,0.0,Unstable
CD006404,24,2011.0,0.0,Unstable
CD006404,25,2011.0,0.0,Unstable
CD006404,26,2011.0,0.0,Unstable
CD006404,27,2011.0,0.0,Unstable
CD006404,28,2011.0,0.0,Unstable
CD006404,29,2011.0,0.0,Unstable
CD006404,30,2011.0,0.0,Unstable
CD006404,31,2011.0,0.0,Unstable
CD006404,32,2011.0,0.0,Unstable
CD006404,33,2011.0,0.0,Unstable
CD006404,34,2011.0,0.0,Unstable
CD006404,35,2011.0,0.0,Unstable
CD006404,36,2011.0,0.0,Unstable
CD006404,37,2011.0,0.0,Unstable
CD006404,38,2011.0,0.0,Unstable
CD006404,39,2011.0,0.0,Unstable
CD006404,40,2011.0,0.0,Unstable
CD006404,41,2011.0,0.0,Unstable
CD006404,42,2011.0,0.0,Unstable
CD006404,43,2011.0,0.0,Unstable
CD006404,44,2011.0,0.0,Unstable
CD006404,45,2011.0,0.0,Unstable
CD006404,46,2012.0,0.0,Unstable
CD006404,47,2012.0,0.0,Unstable
CD006404,48,2012.0,0.0,Unstable
CD006404,49,2012.0,0.0,Unstable
CD006404,50,2012.0,0.0,Unstable
CD006404,51,2012.0,0.0,Unstable
CD006404,52,2012.0,0.0,Unstable
CD006404,53,2012.0,0.0,Unstable
CD006404,54,2012.0,0.0,Unstable
CD006404,55,2012.0,0.0,Unstable
CD006404,56,2012.0,0.0,Unstable
CD006404,57,2012.0,0.0,Unstable
CD006404,58,2012.0,0.0,Unstable
CD006404,59,2012.0,0.0,Unstable
CD006404,60,2012.0,0.0,Unstable
CD006404,61,2012.0,0.0,Unstable
CD006404,62,2012.0,0.0,Unstable
CD006404,63,2012.0,0.0,Unstable
CD006404,64,2012.0,0.0,Unstable
CD006404,65,2015.0,0.0,Unstable
CD006404,66,2015.0,0.0,Unstable
CD006404,67,2015.0,0.0,Unstable
CD006404,68,2015.0,0.0,Unstable
CD006404,69,2015.0,0.0,Unstable
CD006404,70,2015.0,0.0,Unstable
CD006404,71,2015.0,0.0,Unstable
CD006404,72,2015.0,0.0,Unstable
CD006404,73,2015.0,0.0,Unstable
CD006404,74,2015.0,0.0,Unstable
CD006404,75,2015.0,0.0,Unstable
CD006404,76,2016.0,0.0,Unstable
CD006404,77,2016.0,0.0,Unstable
CD006404,78,2016.0,0.0,Unstable
CD006404,79,2016.0,0.0,Unstable
CD006404,80,2016.0,0.0,Unstable
CD006404,81,2016.0,0.0,Unstable
CD006404,82,2016.0,0.0,Unstable
CD006404,83,2016.0,0.0,Unstable
CD006404,84,2016.0,0.0,Unstable
CD006404,85,2016.0,0.0,Unstable
CD006404,86,2016.0,0.0,Unstable
CD006404,87,2016.0,0.0,Unstable
CD006404,88,2016.0,0.0,Unstable
CD006404,89,2016.0,0.0,Unstable
CD006404,90,2016.0,0.0,Unstable
CD006404,91,2016.0,0.0,Unstable
CD006404,92,2016.0,0.0,Unstable
CD006404,93,2016.0,0.0,Unstable
CD006404,94,2016.0,0.0,Unstable
CD006404,95,2016.0,12.5,Unstable
CD006404,96,2018.0,0.0,Unstable
CD006404,97,2018.0,12.5,Unstable
CD006404,98,2018.0,25.0,Unstable
CD006404,99,2018.0,0.0,Unstable
CD006404,100,2018.0,0.0,Unstable
CD006404,101,2018.0,0.0,Unstable
CD006404,102,2018.0,0.0,Unstable
CD006404,103,2018.0,0.0,Unstable
CD006404,104,2018.0,0.0,Unstable
CD006404,105,2018.0,0.0,Unstable
CD006404,106,2018.0,12.5,Unstable
CD006404,107,2018.0,25.0,Unstable
CD006404,108,2018.0,25.0,Unstable
CD006404,109,2018.0,25.0,Unstable
CD006404,110,2018.0,0.0,Unstable
CD006404,111,2018.0,0.0,Unstable
CD006404,112,2018.0,0.0,Unstable
CD006475,3,2006.0,0.0,Unstable
CD006475,4,2006.0,0.0,Unstable
CD006475,5,2007.0,0.0,Unstable
CD006475,6,2007.0,0.0,Unstable
CD006475,7,2007.0,0.0,Unstable
CD006475,8,2008.0,0.0,Unstable
CD006475,9,2008.0,0.0,Unstable
CD006475,10,2008.0,12.5,Unstable
CD006475,11,2008.0,12.5,Unstable
CD006475,12,2008.0,62.5,Fragile
CD006475,13,2009.0,37.5,Unstable
CD006475,14,2009.0,62.5,Fragile
CD006475,15,2009.0,37.5,Unstable
CD006475,16,2009.0,100.0,Robust
CD006475,17,2009.0,87.5,Moderate
CD006475,18,2010.0,100.0,Robust
CD006475,19,2010.0,100.0,Robust
CD006475,20,2010.0,100.0,Robust
CD006475,21,2011.0,100.0,Robust
CD006475,22,2011.0,100.0,Robust
CD006475,23,2012.0,100.0,Robust
CD006475,24,2014.0,100.0,Robust
CD006475,25,2014.0,100.0,Robust
CD006475,26,2020.0,100.0,Robust
CD006475,27,2020.0,100.0,Robust
CD006515,3,1994.0,0.0,Unstable
CD006515,4,1999.0,0.0,Unstable
CD006515,5,1999.0,0.0,Unstable
CD006536,3,2005.0,0.0,Unstable
CD006536,4,2006.0,0.0,Unstable
CD006536,5,2006.0,0.0,Unstable
CD006536,6,2006.0,0.0,Unstable
CD006536,7,2006.0,0.0,Unstable
CD006536,8,2006.0,0.0,Unstable
CD006536,9,2007.0,0.0,Unstable
CD006536,10,2007.0,0.0,Unstable
CD006536,11,2008.0,0.0,Unstable
CD006536,12,2009.0,0.0,Unstable
CD006536,13,2009.0,0.0,Unstable
CD006536,14,2009.0,0.0,Unstable
CD006536,15,2009.0,0.0,Unstable
CD006536,16,2009.0,0.0,Unstable
CD006536,17,2009.0,0.0,Unstable
CD006536,18,2009.0,0.0,Unstable
CD006536,19,2010.0,0.0,Unstable
CD006536,20,2010.0,0.0,Unstable
CD006536,21,2010.0,0.0,Unstable
CD006536,22,2010.0,0.0,Unstable
CD006536,23,2010.0,0.0,Unstable
CD006536,24,2011.0,0.0,Unstable
CD006536,25,2011.0,0.0,Unstable
CD006536,26,2011.0,0.0,Unstable
CD006536,27,2013.0,0.0,Unstable
CD006536,28,2013.0,0.0,Unstable
CD006536,29,2013.0,0.0,Unstable
CD006536,30,2014.0,0.0,Unstable
CD006536,31,2015.0,0.0,Unstable
CD006536,32,2015.0,0.0,Unstable
CD006536,33,2016.0,0.0,Unstable
CD006536,34,2017.0,0.0,Unstable
CD006536,35,2017.0,0.0,Unstable
CD006536,36,2017.0,0.0,Unstable
CD006536,37,2018.0,0.0,Unstable
CD006536,38,2018.0,0.0,Unstable
CD006536,39,2018.0,0.0,Unstable
CD006536,40,2018.0,0.0,Unstable
CD006536,41,2020.0,0.0,Unstable
CD006536,42,2020.0,0.0,Unstable
CD006536,43,2021.0,0.0,Unstable
CD006632,3,1997.0,25.0,Unstable
CD006632,4,1999.0,50.0,Fragile
CD006632,5,2000.0,62.5,Fragile
CD006632,6,2000.0,75.0,Moderate
CD006632,7,2000.0,75.0,Moderate
CD006632,8,2002.0,75.0,Moderate
CD006632,9,2002.0,75.0,Moderate
CD006632,10,2003.0,87.5,Moderate
CD006632,11,2003.0,75.0,Moderate
CD006632,12,2004.0,87.5,Moderate
CD006632,13,2008.0,87.5,Moderate
CD006632,14,2009.0,100.0,Robust
CD006632,15,2011.0,100.0,Robust
CD006632,16,2013.0,100.0,Robust
CD006632,17,2014.0,100.0,Robust
CD006632,18,2016.0,100.0,Robust
CD006632,19,0,100.0,Robust
CD006632,20,0,100.0,Robust
CD006632,21,0,100.0,Robust
CD006632,22,0,100.0,Robust
CD006632,23,0,100.0,Robust
CD006689,3,2017.0,0.0,Unstable
CD006689,4,2024.0,50.0,Fragile
CD006689,5,2024.0,50.0,Fragile
CD006913,3,2007.0,0.0,Unstable
CD006913,4,2011.0,0.0,Unstable
CD006913,5,2014.0,0.0,Unstable
CD006913,6,2014.0,0.0,Unstable
CD006913,7,2014.0,0.0,Unstable
CD006913,8,2015.0,25.0,Unstable
CD006913,9,2015.0,37.5,Unstable
CD006913,10,2015.0,25.0,Unstable
CD006913,11,2015.0,12.5,Unstable
CD006913,12,2016.0,0.0,Unstable
CD006913,13,2016.0,25.0,Unstable
CD006913,14,2017.0,25.0,Unstable
CD006913,15,2019.0,25.0,Unstable
CD006913,16,2019.0,25.0,Unstable
CD006913,17,2019.0,25.0,Unstable
CD006913,18,2019.0,37.5,Unstable
CD006913,19,2020.0,37.5,Unstable
CD006913,20,2020.0,37.5,Unstable
CD006913,21,2020.0,37.5,Unstable
CD006913,22,2021.0,37.5,Unstable
CD006913,23,2021.0,37.5,Unstable
CD006913,24,2021.0,37.5,Unstable
CD006913,25,2021.0,50.0,Fragile
CD006913,26,2021.0,50.0,Fragile
CD006913,27,2022.0,50.0,Fragile
CD006913,28,2022.0,75.0,Moderate
CD006913,29,2022.0,62.5,Fragile
CD006919,3,1988.0,0.0,Unstable
CD006919,4,1988.0,0.0,Unstable
CD006919,5,1989.0,0.0,Unstable
CD006919,6,1990.0,0.0,Unstable
CD006919,7,1991.0,0.0,Unstable
CD006919,8,1991.0,0.0,Unstable
CD006919,9,1992.0,0.0,Unstable
CD006919,10,1992.0,0.0,Unstable
CD006919,11,1992.0,0.0,Unstable
CD006919,12,1993.0,0.0,Unstable
CD006919,13,1995.0,62.5,Fragile
CD006919,14,1996.0,25.0,Unstable
CD006919,15,2001.0,62.5,Fragile
CD006919,16,2003.0,100.0,Robust
CD006919,17,2009.0,100.0,Robust
CD006919,18,2012.0,100.0,Robust
CD006919,19,2014.0,100.0,Robust
CD007024,3,2004.0,0.0,Unstable
CD007024,4,2004.0,0.0,Unstable
CD007024,5,2008.0,0.0,Unstable
CD007024,6,2008.0,0.0,Unstable
CD007024,7,2008.0,0.0,Unstable
CD007024,8,2008.0,0.0,Unstable
CD007024,9,2008.0,0.0,Unstable
CD007024,10,2008.0,0.0,Unstable
CD007024,11,2008.0,0.0,Unstable
CD007024,12,2008.0,0.0,Unstable
CD007024,13,2008.0,0.0,Unstable
CD007024,14,2008.0,0.0,Unstable
CD007024,15,2008.0,0.0,Unstable
CD007024,16,2013.0,0.0,Unstable
CD007024,17,2013.0,0.0,Unstable
CD007024,18,2013.0,0.0,Unstable
CD007026,3,2012.0,0.0,Unstable
CD007026,4,2012.0,0.0,Unstable
CD007026,5,2012.0,0.0,Unstable
CD007026,6,2012.0,0.0,Unstable
CD007026,7,2014.0,0.0,Unstable
CD007079,3,1994.0,0.0,Unstable
CD007079,4,1995.0,0.0,Unstable
CD007079,5,1996.0,0.0,Unstable
CD007079,6,1997.0,0.0,Unstable
CD007079,7,1997.0,0.0,Unstable
CD007079,8,1999.0,0.0,Unstable
CD007079,9,2006.0,0.0,Unstable
CD007079,10,2009.0,37.5,Unstable
CD007130,3,1993.0,0.0,Unstable
CD007130,4,2000.0,0.0,Unstable
CD007130,5,2000.0,0.0,Unstable
CD007130,6,2002.0,0.0,Unstable
CD007130,7,2002.0,0.0,Unstable
CD007130,8,2002.0,0.0,Unstable
CD007130,9,2003.0,0.0,Unstable
CD007130,10,2005.0,0.0,Unstable
CD007130,11,2006.0,0.0,Unstable
CD007130,12,2007.0,0.0,Unstable
CD007130,13,2007.0,0.0,Unstable
CD007130,14,2009.0,0.0,Unstable
CD007130,15,2010.0,0.0,Unstable
CD007130,16,2011.0,0.0,Unstable
CD007130,17,2012.0,0.0,Unstable
CD007130,18,2012.0,0.0,Unstable
CD007130,19,2014.0,25.0,Unstable
CD007130,20,2014.0,50.0,Fragile
CD007130,21,2014.0,37.5,Unstable
CD007130,22,2014.0,0.0,Unstable
CD007130,23,2016.0,0.0,Unstable
CD007130,24,2016.0,0.0,Unstable
CD007130,25,2017.0,0.0,Unstable
CD007130,26,2109.0,0.0,Unstable
CD007310,3,2014.0,0.0,Unstable
CD007310,4,2014.0,0.0,Unstable
CD007310,5,2015.0,0.0,Unstable
CD007310,6,2015.0,0.0,Unstable
CD007310,7,2015.0,0.0,Unstable
CD007374,3,2011.0,0.0,Unstable
CD007374,4,2012.0,0.0,Unstable
CD007374,5,2012.0,0.0,Unstable
CD007374,6,2019.0,0.0,Unstable
CD007491,3,2000.0,0.0,Unstable
CD007491,4,2005.0,0.0,Unstable
CD007491,5,2008.0,0.0,Unstable
CD007491,6,2009.0,0.0,Unstable
CD007491,7,2009.0,0.0,Unstable
CD007491,8,2021.0,0.0,Unstable
CD007569,3,2011.0,0.0,Unstable
CD007569,4,2011.0,0.0,Unstable
CD007569,5,2018.0,0.0,Unstable
CD007569,6,0,0.0,Unstable
CD007572,3,2012.0,0.0,Unstable
CD007572,4,2012.0,0.0,Unstable
CD007572,5,2015.0,100.0,Robust
CD007572,6,2015.0,100.0,Robust
CD007572,7,2022.0,100.0,Robust
CD007572,8,2023.0,100.0,Robust
CD007572,9,0,100.0,Robust
CD007572,10,0,100.0,Robust
CD007639,3,2007.0,0.0,Unstable
CD007639,4,2009.0,0.0,Unstable
CD007639,5,2014.0,0.0,Unstable
CD007674,3,2003.0,0.0,Unstable
CD007674,4,2003.0,0.0,Unstable
CD007674,5,2003.0,25.0,Unstable
CD007674,6,2003.0,25.0,Unstable
CD007674,7,2003.0,25.0,Unstable
CD007674,8,2003.0,25.0,Unstable
CD007674,9,2003.0,50.0,Fragile
CD007674,10,2003.0,62.5,Fragile
CD007674,11,2003.0,75.0,Moderate
CD007674,12,2003.0,87.5,Moderate
CD007674,13,2006.0,100.0,Robust
CD007674,14,2006.0,62.5,Fragile
CD007674,15,2009.0,0.0,Unstable
CD007674,16,2009.0,0.0,Unstable
CD007674,17,2010.0,0.0,Unstable
CD007674,18,2010.0,0.0,Unstable
CD007674,19,2013.0,0.0,Unstable
CD007674,20,2013.0,0.0,Unstable
CD007674,21,2014.0,75.0,Moderate
CD007674,22,2014.0,75.0,Moderate
CD007674,23,2015.0,100.0,Robust
CD007674,24,2015.0,100.0,Robust
CD007674,25,2015.0,100.0,Robust
CD007674,26,2015.0,100.0,Robust
CD007674,27,2018.0,100.0,Robust
CD007674,28,2018.0,100.0,Robust
CD007784,3,1996.0,100.0,Robust
CD007784,4,1997.0,100.0,Robust
CD007784,5,2000.0,100.0,Robust
CD007784,6,2000.0,100.0,Robust
CD007784,7,2001.0,100.0,Robust
CD007784,8,2002.0,100.0,Robust
CD007784,9,2003.0,100.0,Robust
CD007784,10,2004.0,100.0,Robust
CD007784,11,2006.0,100.0,Robust
CD007784,12,2007.0,100.0,Robust
CD007784,13,2010.0,100.0,Robust
CD007896,3,2006.0,0.0,Unstable
CD007896,4,2007.0,50.0,Fragile
CD007896,5,2008.0,50.0,Fragile
CD007896,6,2008.0,100.0,Robust
CD007896,7,2008.0,100.0,Robust
CD007896,8,2008.0,100.0,Robust
CD007896,9,2008.0,100.0,Robust
CD007896,10,2009.0,100.0,Robust
CD007896,11,2009.0,100.0,Robust
CD007896,12,2011.0,100.0,Robust
CD007896,13,2012.0,100.0,Robust
CD007896,14,2012.0,100.0,Robust
CD007896,15,2013.0,100.0,Robust
CD007896,16,2013.0,100.0,Robust
CD007896,17,2013.0,100.0,Robust
CD007896,18,2013.0,100.0,Robust
CD007896,19,2014.0,100.0,Robust
CD007896,20,2014.0,100.0,Robust
CD007896,21,2015.0,100.0,Robust
CD007896,22,2016.0,100.0,Robust
CD007896,23,2016.0,100.0,Robust
CD007896,24,2016.0,100.0,Robust
CD007896,25,2017.0,100.0,Robust
CD007896,26,2017.0,100.0,Robust
CD007896,27,2017.0,100.0,Robust
CD007896,28,2017.0,100.0,Robust
CD007896,29,2017.0,100.0,Robust
CD007896,30,2017.0,100.0,Robust
CD007896,31,2017.0,100.0,Robust
CD007896,32,2018.0,100.0,Robust
CD007896,33,2019.0,100.0,Robust
CD007896,34,2019.0,100.0,Robust
CD007896,35,2022.0,100.0,Robust
CD008063,3,2001.0,100.0,Robust
CD008063,4,2002.0,37.5,Unstable
CD008063,5,2002.0,62.5,Fragile
CD008063,6,2002.0,87.5,Moderate
CD008063,7,2002.0,100.0,Robust
CD008063,8,2002.0,100.0,Robust
CD008063,9,2005.0,100.0,Robust
CD008063,10,2005.0,100.0,Robust
CD008063,11,2006.0,100.0,Robust
CD008063,12,2006.0,100.0,Robust
CD008063,13,2006.0,100.0,Robust
CD008063,14,2006.0,100.0,Robust
CD008063,15,2006.0,100.0,Robust
CD008063,16,2006.0,100.0,Robust
CD008063,17,2006.0,100.0,Robust
CD008063,18,2006.0,100.0,Robust
CD008063,19,2007.0,100.0,Robust
CD008063,20,2007.0,100.0,Robust
CD008063,21,2007.0,100.0,Robust
CD008063,22,2007.0,100.0,Robust
CD008063,23,2007.0,100.0,Robust
CD008063,24,2007.0,100.0,Robust
CD008063,25,2008.0,100.0,Robust
CD008063,26,2008.0,100.0,Robust
CD008063,27,2009.0,100.0,Robust
CD008063,28,2009.0,100.0,Robust
CD008063,29,2009.0,100.0,Robust
CD008063,30,2009.0,100.0,Robust
CD008063,31,2009.0,100.0,Robust
CD008063,32,2009.0,100.0,Robust
CD008063,33,2009.0,100.0,Robust
CD008063,34,2009.0,100.0,Robust
CD008063,35,2009.0,100.0,Robust
CD008063,36,2009.0,100.0,Robust
CD008063,37,2009.0,100.0,Robust
CD008063,38,2009.0,100.0,Robust
CD008063,39,2010.0,100.0,Robust
CD008063,40,2010.0,100.0,Robust
CD008063,41,2011.0,100.0,Robust
CD008063,42,2011.0,100.0,Robust
CD008063,43,2011.0,100.0,Robust
CD008063,44,2011.0,100.0,Robust
CD008063,45,2012.0,100.0,Robust
CD008063,46,2012.0,100.0,Robust
CD008063,47,2012.0,100.0,Robust
CD008063,48,2014.0,100.0,Robust
CD008063,49,2014.0,100.0,Robust
CD008063,50,2017.0,100.0,Robust
CD008145,3,2011.0,62.5,Fragile
CD008145,4,2011.0,100.0,Robust
CD008145,5,2017.0,87.5,Moderate
CD008145,6,2018.0,100.0,Robust
CD008165,3,2013.0,25.0,Unstable
CD008165,4,2014.0,25.0,Unstable
CD008165,5,2014.0,25.0,Unstable
CD008165,6,2014.0,62.5,Fragile
CD008165,7,2015.0,100.0,Robust
CD008165,8,2016.0,75.0,Moderate
CD008165,9,2016.0,100.0,Robust
CD008165,10,2017.0,37.5,Unstable
CD008165,11,2017.0,25.0,Unstable
CD008165,12,2019.0,37.5,Unstable
CD008165,13,2021.0,50.0,Fragile
CD008176,3,1995.0,0.0,Unstable
CD008176,4,1996.0,0.0,Unstable
CD008176,5,1996.0,0.0,Unstable
CD008176,6,1997.0,0.0,Unstable
CD008176,7,2000.0,0.0,Unstable
CD008176,8,2002.0,0.0,Unstable
CD008176,9,2003.0,0.0,Unstable
CD008176,10,2003.0,0.0,Unstable
CD008176,11,2007.0,0.0,Unstable
CD008176,12,2007.0,0.0,Unstable
CD008176,13,2011.0,0.0,Unstable
CD008176,14,2011.0,0.0,Unstable
CD008176,15,2011.0,0.0,Unstable
CD008176,16,2011.0,0.0,Unstable
CD008176,17,2012.0,0.0,Unstable
CD008176,18,2012.0,0.0,Unstable
CD008176,19,2012.0,0.0,Unstable
CD008176,20,2013.0,0.0,Unstable
CD008176,21,2013.0,0.0,Unstable
CD008176,22,2013.0,0.0,Unstable
CD008176,23,2014.0,0.0,Unstable
CD008176,24,2014.0,0.0,Unstable
CD008176,25,2015.0,0.0,Unstable
CD008176,26,2015.0,0.0,Unstable
CD008176,27,2016.0,0.0,Unstable
CD008176,28,2016.0,0.0,Unstable
CD008176,29,2017.0,0.0,Unstable
CD008176,30,2017.0,0.0,Unstable
CD008176,31,2017.0,0.0,Unstable
CD008176,32,2017.0,0.0,Unstable
CD008176,33,2019.0,0.0,Unstable
CD008176,34,2020.0,0.0,Unstable
CD008176,35,2021.0,0.0,Unstable
CD008176,36,2022.0,0.0,Unstable
CD008176,37,2022.0,0.0,Unstable
CD008176,38,2022.0,0.0,Unstable
CD008237,3,2005.0,62.5,Fragile
CD008237,4,2007.0,62.5,Fragile
CD008237,5,2008.0,100.0,Robust
CD008237,6,2014.0,100.0,Robust
CD008349,3,2009.0,50.0,Fragile
CD008349,4,2009.0,50.0,Fragile
CD008349,5,2010.0,100.0,Robust
CD008349,6,2010.0,100.0,Robust
CD008349,7,2011.0,100.0,Robust
CD008349,8,2011.0,100.0,Robust
CD008349,9,2012.0,100.0,Robust
CD008349,10,2012.0,100.0,Robust
CD008349,11,2012.0,100.0,Robust
CD008349,12,2013.0,100.0,Robust
CD008349,13,2013.0,100.0,Robust
CD008349,14,2013.0,100.0,Robust
CD008349,15,2014.0,100.0,Robust
CD008349,16,2014.0,100.0,Robust
CD008349,17,2014.0,100.0,Robust
CD008349,18,2014.0,100.0,Robust
CD008349,19,2015.0,100.0,Robust
CD008349,20,2015.0,100.0,Robust
CD008349,21,2015.0,100.0,Robust
CD008349,22,2016.0,0.0,Unstable
CD008349,23,2016.0,0.0,Unstable
CD008349,24,2016.0,0.0,Unstable
CD008349,25,2016.0,0.0,Unstable
CD008349,26,2016.0,75.0,Moderate
CD008349,27,2016.0,0.0,Unstable
CD008349,28,2017.0,0.0,Unstable
CD008349,29,2017.0,62.5,Fragile
CD008349,30,2017.0,50.0,Fragile
CD008349,31,2017.0,62.5,Fragile
CD008349,32,2018.0,75.0,Moderate
CD008349,33,2018.0,37.5,Unstable
CD008349,34,2018.0,75.0,Moderate
CD008349,35,2018.0,0.0,Unstable
CD008349,36,2018.0,0.0,Unstable
CD008349,37,2018.0,0.0,Unstable
CD008349,38,2019.0,0.0,Unstable
CD008349,39,2019.0,0.0,Unstable
CD008349,40,2019.0,0.0,Unstable
CD008349,41,2019.0,0.0,Unstable
CD008349,42,2019.0,0.0,Unstable
CD008349,43,2019.0,62.5,Fragile
CD008349,44,2020.0,25.0,Unstable
CD008349,45,2020.0,100.0,Robust
CD008349,46,2020.0,100.0,Robust
CD008349,47,2020.0,100.0,Robust
CD008349,48,2021.0,100.0,Robust
CD008349,49,2021.0,100.0,Robust
CD008349,50,2021.0,100.0,Robust
CD008349,51,2021.0,100.0,Robust
CD008349,52,2021.0,100.0,Robust
CD008349,53,2021.0,100.0,Robust
CD008349,54,2021.0,100.0,Robust
CD008349,55,2022.0,100.0,Robust
CD008349,56,2022.0,100.0,Robust
CD008349,57,2022.0,100.0,Robust
CD008349,58,2022.0,100.0,Robust
CD008349,59,2022.0,100.0,Robust
CD008349,60,2022.0,100.0,Robust
CD008349,61,2022.0,100.0,Robust
CD008349,62,2022.0,100.0,Robust
CD008349,63,2023.0,100.0,Robust
CD008349,64,2023.0,100.0,Robust
CD008349,65,2023.0,100.0,Robust
CD008349,66,2023.0,100.0,Robust
CD008349,67,2023.0,100.0,Robust
CD008349,68,2023.0,100.0,Robust
CD008469,3,2000.0,0.0,Unstable
CD008469,4,2006.0,0.0,Unstable
CD008469,5,2006.0,0.0,Unstable
CD008469,6,2009.0,0.0,Unstable
CD008469,7,2009.0,0.0,Unstable
CD008469,8,2009.0,0.0,Unstable
CD008469,9,2009.0,0.0,Unstable
CD008469,10,2010.0,0.0,Unstable
CD008469,11,2010.0,0.0,Unstable
CD008493,3,2012.0,50.0,Fragile
CD008493,4,2012.0,100.0,Robust
CD008493,5,2016.0,0.0,Unstable
CD008493,6,2016.0,0.0,Unstable
CD008493,7,2016.0,0.0,Unstable
CD008493,8,2016.0,0.0,Unstable
CD008493,9,2016.0,0.0,Unstable
CD008493,10,2023.0,0.0,Unstable
CD008552,3,2015.0,25.0,Unstable
CD008552,4,2019.0,25.0,Unstable
CD008552,5,2022.0,25.0,Unstable
CD008564,3,1998.0,0.0,Unstable
CD008564,4,1998.0,0.0,Unstable
CD008564,5,2002.0,0.0,Unstable
CD008564,6,2002.0,0.0,Unstable
CD008564,7,2010.0,0.0,Unstable
CD008564,8,2010.0,0.0,Unstable
CD008564,9,2013.0,0.0,Unstable
CD008564,10,2013.0,0.0,Unstable
CD008564,11,2015.0,0.0,Unstable
CD008564,12,2015.0,0.0,Unstable
CD008628,3,1996.0,0.0,Unstable
CD008628,4,2015.0,0.0,Unstable
CD008628,5,2015.0,0.0,Unstable
CD008628,6,2015.0,0.0,Unstable
CD008628,7,2022.0,0.0,Unstable
CD008628,8,2022.0,0.0,Unstable
CD008628,9,2022.0,0.0,Unstable
CD008709,3,2010.0,0.0,Unstable
CD008709,4,2010.0,0.0,Unstable
